company_id,name,sector_larridin,in_larridin,ticker,cik,gics_sector,in_sp500,match_method,ticker_dup,share_class_dup
2c7142c3-375f-4a8a-b0a6-3052ddc0366b,3M,industrials,True,MMM,0000066740,Industrials,True,sp500_exact,False,False
ee03d7bf-0eba-4792-9926-f05b8b4b3dd6,A. O. Smith,industrials,True,AOS,0000091142,Industrials,True,sp500_exact,False,False
89d3e9cf-d173-4568-9022-d97729b680e5,AES Corporation,utilities,True,AES,0000874761,Utilities,True,sp500_exact,False,False
1fcfcb0e-18f9-4acf-8441-e1e1a4d835f1,AMD,technology,True,AMD,0000002488,Information Technology,True,manual,True,False
7dc4ae61-bcb5-4577-8aa6-d5fc23785ea9,APA Corporation,energy,True,APA,0001841666,Energy,True,sp500_exact,False,False
5cd0cbf6-07a8-41dd-af82-969f35b203ea,AT&T,communication-services,True,T,0000732717,Communication Services,True,sp500_exact,False,False
76a5b37c-4924-4d0c-9f29-0ca1f10f0d69,AbbVie,healthcare,True,ABBV,0001551152,Health Care,True,sp500_exact,False,False
6abebb2d-a379-4252-bd7e-73d0fc962296,Abbott Laboratories,healthcare,True,ABT,0000001800,Health Care,True,sp500_exact,False,False
a3964bb1-67c7-4c4d-a888-24f3955c92c8,Accenture,technology,True,ACN,0001467373,Information Technology,True,sp500_exact,False,False
e0ef13e3-5f2e-48d4-8ea2-c1d083bfceac,Adobe Inc.,technology,True,ADBE,0000796343,Information Technology,True,sp500_exact,False,False
dfa11c00-b625-4b80-b59a-8690ff1dcb5c,Advanced Micro Devices,technology,True,AMD,0000002488,Information Technology,True,sp500_exact,True,True
f1908110-b3c4-431f-a194-9944740bf969,Aflac,financials,True,AFL,0000004977,Financials,True,sp500_exact,False,False
74ca5ddf-399d-4873-8498-20440850e4bd,Agilent Technologies,healthcare,True,A,0001090872,Health Care,True,sp500_exact,False,False
957a4292-8d06-4e0e-b541-4645a721e84f,Air Products,materials,True,APD,0000002969,Materials,True,sp500_exact,False,False
c57227ed-f32b-4374-859f-a9e1fbd68edf,Airbnb,consumer-discretionary,True,ABNB,0001559720,Consumer Discretionary,True,sp500_exact,False,False
b4980b30-962a-462f-9628-633a8947d848,Akamai Technologies,technology,True,AKAM,0001086222,Information Technology,True,sp500_exact,False,False
03f2417d-afc9-4485-8a00-1b68e84b0aa5,Albemarle Corporation,materials,True,ALB,0000915913,Materials,True,sp500_exact,False,False
a1dce802-0793-4955-bc62-b47bebca49d0,Albertsons,retail,True,ACI,0001646972,,False,manual,False,False
62f629ea-96e3-47f2-8317-d0aa3ac8b1fa,Aldi,retail,True,,,,False,private:private,False,False
7b23242f-32b7-4ccc-a27d-310f3b3bf73b,Alexandria Real Estate Equities,real-estate,True,ARE,0001035443,Real Estate,True,sp500_exact,False,False
7d00744e-17ea-4230-9efb-ee3788e6f5f6,Align Technology,healthcare,True,ALGN,0001097149,Health Care,True,sp500_exact,False,False
2b44d2d3-9234-4d49-a0d4-2fba0b04c66d,Allegion,industrials,True,ALLE,0001579241,Industrials,True,sp500_exact,False,False
1acb3776-fc78-42f4-bfbd-1cac576ec51c,Alliant Energy,utilities,True,LNT,0000352541,Utilities,True,sp500_exact,False,False
2beaded4-afef-497b-a989-49eb9016565d,Allstate,financials,True,ALL,0000899051,Financials,True,sp500_exact,False,False
a0d22e79-9c19-4b1a-9d38-43bb71eaa91e,Alphabet Inc.,communication-services,True,GOOGL,0001652044,Communication Services,True,manual,False,False
a6b62a63-149e-4dc1-ab76-2ebbc1146bf2,Altria,consumer-staples,True,MO,0000764180,Consumer Staples,True,sp500_exact,False,False
3e84b14c-2bfa-48fd-8add-02a215dcc1fc,Amazon,consumer-discretionary,True,AMZN,0001018724,Consumer Discretionary,True,sp500_exact,False,False
6c1ae23c-e971-4ef0-a48a-4069e7d49c04,Amcor,materials,True,AMCR,0001748790,Materials,True,sp500_exact,False,False
044ee7f9-4e83-4240-8e09-c8ef7479fe41,Ameren,utilities,True,AEE,0001002910,Utilities,True,sp500_exact,False,False
92466450-6c46-41e2-906c-1200e449e185,American Electric Power,utilities,True,AEP,0000004904,Utilities,True,sp500_exact,False,False
408be03e-e0ad-49e4-916b-0e87b6b7b90b,American Express,financials,True,AXP,0000004962,Financials,True,sp500_exact,False,False
e667ea94-2e50-4b98-bc7a-9104ff825d9d,American International Group,financials,True,AIG,0000005272,Financials,True,sp500_exact,False,False
64b3f688-a6c7-4825-a1a5-c620349bbf47,American Tower,real-estate,True,AMT,0001053507,Real Estate,True,sp500_exact,False,False
c20a306e-7c72-463b-9c06-815c7914b473,American Water Works,utilities,True,AWK,0001410636,Utilities,True,sp500_exact,False,False
3411f7df-f4fb-4861-b1e4-d6e43267f49a,Ameriprise Financial,financials,True,AMP,0000820027,Financials,True,sp500_exact,False,False
c381fa3f-bbb3-4def-9265-a67f0c1a062c,Ametek,industrials,True,AME,0001037868,Industrials,True,sp500_exact,False,False
8461dffc-6e85-4dfa-8d67-7f9aac429c25,Amgen,healthcare,True,AMGN,0000318154,Health Care,True,sp500_exact,False,False
8b2f6a13-d683-471d-8f4f-34f7963c7f88,Amphenol,technology,True,APH,0000820313,Information Technology,True,sp500_exact,False,False
359ae77d-340c-426b-abed-a0223088f4fe,Analog Devices,technology,True,ADI,0000006281,Information Technology,True,sp500_exact,False,False
460b4672-c68c-46b5-a24c-a597eb22a68c,Aon plc,financials,True,AON,0000315293,Financials,True,sp500_exact,False,False
14483033-bcbf-4fc5-9ba8-93b9a6716fd8,Apollo Global Management,financials,True,APO,0001858681,Financials,True,sp500_exact,False,False
8054c775-079c-47a4-82a5-0e5fdea9eeaa,Apple Inc.,technology,True,AAPL,0000320193,Information Technology,True,sp500_exact,False,False
3c82a1e6-501c-43ab-98ba-3b02ec32f984,Applied Materials,technology,True,AMAT,0000006951,Information Technology,True,sp500_exact,False,False
904e7a71-f1d4-4a30-acef-3cf59ec4e2a4,Aptiv,consumer-discretionary,True,APTV,0001521332,Consumer Discretionary,True,sp500_exact,False,False
b7c1b63d-5f7d-414d-a9e8-5e12d1d498e8,Arch Capital Group,financials,True,ACGL,0000947484,Financials,True,sp500_exact,False,False
218eaa42-34f0-423e-ac08-af040bf2d055,Archer Daniels Midland,consumer-staples,True,ADM,0000007084,Consumer Staples,True,sp500_exact,False,False
a44cbd3b-c19f-41c5-8dac-3d2e9163705a,Arista Networks,technology,True,ANET,0001596532,Information Technology,True,sp500_exact,False,False
4ad574fd-e64c-4cca-958e-d644a97137a4,Arthur J. Gallagher & Co.,financials,True,AJG,0000354190,Financials,True,sp500_exact,False,False
82e77763-7484-480b-a429-dd1a267e1a9c,Assurant,financials,True,AIZ,0001267238,Financials,True,sp500_exact,False,False
5ae5e220-7d6c-4df2-a10d-6b89bb627959,Atmos Energy,utilities,True,ATO,0000731802,Utilities,True,sp500_exact,False,False
6a61538b-10ac-4773-9617-8da8edd66451,AutoZone,consumer-discretionary,True,AZO,0000866787,Consumer Discretionary,True,sp500_exact,False,False
eae44fce-dd0f-4fc7-a2b7-f1fb50c66e1e,Autodesk,technology,True,ADSK,0000769397,Information Technology,True,sp500_exact,False,False
eaafdecc-32b3-4d8c-ba24-60bed7504b65,Automatic Data Processing,industrials,True,ADP,0000008670,Industrials,True,sp500_exact,False,False
9269d80c-6178-4ab6-8b61-7c789fc12dfc,AvalonBay Communities,real-estate,True,AVB,0000915912,Real Estate,True,sp500_exact,False,False
e8bed135-3252-401b-93f9-c8675138ee6d,Avery Dennison,materials,True,AVY,0000008818,Materials,True,sp500_exact,False,False
e7f6d7a9-70cc-4694-b52e-a64327dbe3b2,Axon Enterprise,industrials,True,AXON,0001069183,Industrials,True,sp500_exact,False,False
cded1d0b-6901-4d05-8313-42d50facd432,BJ's Wholesale,retail,True,BJ,0001531152,,False,manual,False,False
7b82245e-0661-4c82-9003-c0145f08e51b,BNY Mellon,financials,True,BNY,0001390777,Financials,True,sp500_exact,False,False
dc63128d-ba0d-46f4-8677-a855ee70d0ee,BXP Inc.,real-estate,True,BXP,0001037540,Real Estate,True,sp500_exact,False,False
b70cd6ec-8e44-49ac-b321-fffc99e3a5c0,Baker Hughes,energy,True,BKR,0001701605,Energy,True,sp500_exact,False,False
fc0e5d5b-c919-4116-97d1-d74d6a57e130,Ball Corporation,materials,True,BALL,0000009389,Materials,True,sp500_exact,False,False
76caad14-1701-482e-94fa-0a7cffc6f22b,Bank of America,financials,True,BAC,0000070858,Financials,True,sp500_exact,False,False
39e62058-12a7-458d-aafe-68e4d9a20924,Baxter International,healthcare,True,BAX,0000010456,Health Care,True,sp500_exact,False,False
bdf65219-0eb0-4329-a55c-0eda0f1f85d7,Becton Dickinson,healthcare,True,BDX,0000010795,Health Care,True,sp500_exact,False,False
46806049-2f60-480c-a186-810f62d22160,Bed Bath & Beyond,retail,True,BBBY,0001130713,,False,sec_exact,False,False
b93b8f2c-2887-4aba-978c-5bb571531f35,Berkshire Hathaway,financials,True,BRK.B,0001067983,Financials,True,sp500_exact,False,False
8b2323f9-a64b-41a7-9836-5cda92226956,Best Buy,consumer-discretionary,True,BBY,0000764478,Consumer Discretionary,True,sp500_exact,False,False
68671d8f-cf54-43e7-b8a5-cb1c70cdc891,Big Lots,retail,True,,,,False,private:private (post-bankruptcy),False,False
9da44ee0-84a4-4893-9b64-b9cc5a643646,Bio-Techne,healthcare,True,TECH,0000842023,Health Care,True,sp500_exact,False,False
1d5a65eb-6d0b-4732-9757-834286fa1333,Biogen,healthcare,True,BIIB,0000875045,Health Care,True,sp500_exact,False,False
7b91b0fa-4813-4b47-99d1-299569105349,BlackRock,financials,True,BLK,0002012383,Financials,True,sp500_exact,False,False
f845a8a4-9558-4c82-9300-b6042fab0ea9,Blackstone Inc.,financials,True,BX,0001393818,Financials,True,sp500_exact,False,False
4a11c8e2-5913-48dd-b8ee-101194d358ef,Block Inc.,financials,True,XYZ,0001512673,Financials,True,sp500_exact,False,False
e556e134-919e-480f-af5a-8807177aca06,Boeing,industrials,True,BA,0000012927,Industrials,True,sp500_exact,False,False
ff1cb2cf-0a52-4f91-af77-aa9b52b20ba5,Booking Holdings,consumer-discretionary,True,BKNG,0001075531,Consumer Discretionary,True,sp500_exact,False,False
82b1ca59-21a4-402a-9db0-154aad2ad650,Boston Scientific,healthcare,True,BSX,0000885725,Health Care,True,sp500_exact,False,False
9d55b8e7-a298-41c2-a322-1cee65da2f0d,Bristol Myers Squibb,healthcare,True,BMY,0000014272,Health Care,True,sp500_exact,False,False
7a31cebf-e921-4be6-b6c5-6900c2581407,Broadcom,technology,True,AVGO,0001730168,Information Technology,True,sp500_exact,False,False
21bdad04-5676-4a4c-b429-13eafac909fa,Broadridge Financial Solutions,industrials,True,BR,0001383312,Industrials,True,sp500_exact,False,False
def58c30-10e0-455b-9541-ec7614c49fb2,Brown & Brown,financials,True,BRO,0000079282,Financials,True,sp500_exact,False,False
acc09adf-9792-469d-b579-18199c49fa14,Brown-Forman,consumer-staples,True,BF-A,0000014693,,False,sec_exact,False,False
44481cf3-8b2c-44be-9a00-9923029c35bc,Builders FirstSource,industrials,True,BLDR,0001316835,Industrials,True,sp500_exact,False,False
93806bbd-ae31-4631-be8e-8db1c7f79941,Bunge Global,consumer-staples,True,BG,0001996862,Consumer Staples,True,sp500_exact,False,False
c2889e5b-0b5e-45be-b9f0-02ff67ffd95d,Burlington,retail,True,BURL,0001579298,,False,manual,False,False
73d28cb1-de5e-4332-9261-c78fa00c3ef4,C.H. Robinson,industrials,True,CHRW,0001043277,Industrials,True,sp500_exact,False,False
52131b92-921c-4b80-8eb5-886a7a42695d,CBRE Group,real-estate,True,CBRE,0001138118,Real Estate,True,sp500_exact,False,False
650da6d4-bf69-47d9-a01a-c03e61230560,CDW Corporation,technology,True,CDW,0001402057,Information Technology,True,sp500_exact,False,False
7946b858-c722-42db-8d20-d118848d70ce,CF Industries,materials,True,CF,0001324404,Materials,True,sp500_exact,False,False
e83de074-d1de-4ddc-bf8c-cc285f789962,CME Group,financials,True,CME,0001156375,Financials,True,sp500_exact,False,False
3c801c7d-0ff8-4f70-b094-112a050ed7a3,CMS Energy,utilities,True,CMS,0000811156,Utilities,True,sp500_exact,False,False
8f7503dd-8459-4fce-910d-c367e9d709d7,CSX Corporation,industrials,True,CSX,0000277948,Industrials,True,sp500_exact,False,False
ff61aec6-9743-4a3a-934e-83b27819971c,CVS Health,healthcare,True,CVS,0000064803,Health Care,True,sp500_exact,False,False
64fdcbfc-a2bf-48fe-a3fc-9146ec0b2dd5,Cadence Design Systems,technology,True,CDNS,0000813672,Information Technology,True,sp500_exact,False,False
60bc305b-eeec-48fb-bfe9-941873a85e81,Caesars Entertainment,consumer-discretionary,True,CZR,0001590895,,False,sec_exact,False,False
65d17f48-1822-45fb-8b8b-91d4975db5ca,Camden Property Trust,real-estate,True,CPT,0000906345,Real Estate,True,sp500_exact,False,False
9bbed7b1-377e-4659-a89b-19fadca9894f,Campbell Company,consumer-staples,True,CPB,0000016732,Consumer Staples,True,manual,False,False
2209fbff-af05-455d-adba-1ea32b639740,Capital One,financials,True,COF,0000927628,Financials,True,sp500_exact,False,False
468b816d-e1bb-42ab-b29f-d6ff454d9083,CarMax,consumer-discretionary,True,KMX,0001170010,,False,sec_exact,False,False
8569d52b-bc36-42e8-b5ae-29e7f769fb4d,Cardinal Health,healthcare,True,CAH,0000721371,Health Care,True,sp500_exact,False,False
a0495dd5-e4c6-48b1-9487-ff8ba766b44c,Carnival,consumer-discretionary,True,CCL,0000815097,Consumer Discretionary,True,sp500_exact,False,False
822af058-0e33-42bc-8acd-d885e02f3c79,Carrier Global,industrials,True,CARR,0001783180,Industrials,True,sp500_exact,False,False
ad01bde1-aade-4d8a-9952-e1d4b2e24e05,Caterpillar Inc.,industrials,True,CAT,0000018230,Industrials,True,sp500_exact,False,False
3e8c8ad0-fb30-4846-b8c3-8ebd8c755dcb,Cboe Global Markets,financials,True,CBOE,0001374310,Financials,True,sp500_exact,False,False
16638aeb-24fc-44e2-88ed-48dbfd8c8b25,Cencora,healthcare,True,COR,0001140859,Health Care,True,sp500_exact,False,False
cd2e212d-68c9-40b1-a07d-8e1b71ba0c98,Centene Corporation,healthcare,True,CNC,0001071739,Health Care,True,sp500_exact,False,False
81bae1bc-d5f8-438b-bc2e-4ac72d36cd9d,CenterPoint Energy,utilities,True,CNP,0001130310,Utilities,True,sp500_exact,False,False
bceb66df-603f-4e47-bbab-03dc9d04a15a,Charles River Laboratories,healthcare,True,CRL,0001100682,Health Care,True,sp500_exact,False,False
42ef2378-d553-4682-8601-a8f40729cc7c,Charles Schwab Corporation,financials,True,SCHW,0000316709,Financials,True,sp500_exact,False,False
2d318a38-7324-40a2-96ce-8d5fa2300b17,Charter Communications,communication-services,True,CHTR,0001091667,Communication Services,True,sp500_exact,False,False
1e39a5ab-3f2b-491f-896d-988fcd6c0b21,Chevron Corporation,energy,True,CVX,0000093410,Energy,True,sp500_exact,False,False
36cd3d2f-5388-4db9-87c4-988fd8e2ab4a,Chewy,retail,True,CHWY,0001766502,,False,sec_exact,False,False
3e4a0776-55d1-4119-8ccf-933edfec9c8c,Chipotle Mexican Grill,consumer-discretionary,True,CMG,0001058090,Consumer Discretionary,True,sp500_exact,False,False
e4f447b7-ab6e-4b4f-abf9-86800bc2ac2f,Chubb Limited,financials,True,CB,0000896159,Financials,True,sp500_exact,False,False
69424cc4-d099-4510-91e2-ad6d2874f598,Church & Dwight,consumer-staples,True,CHD,0000313927,Consumer Staples,True,sp500_exact,False,False
91a19ef7-a319-47fc-8871-0101ac00cb8a,Cigna,healthcare,True,CI,0001739940,Health Care,True,sp500_exact,False,False
776096f6-552d-4b90-957a-3d061cbe9488,Cincinnati Financial,financials,True,CINF,0000020286,Financials,True,sp500_exact,False,False
9fd56796-e5ae-416f-8e06-c905fca2181d,Cintas,industrials,True,CTAS,0000723254,Industrials,True,sp500_exact,False,False
fe1f4528-d9b5-4118-98ab-0f108626d0df,Cisco,technology,True,CSCO,0000858877,Information Technology,True,sp500_exact,True,False
042b4b9e-e517-4ff5-91a5-a707d73f2a8d,Cisco Systems,technology,True,CSCO,0000858877,,False,sec_exact,True,True
fbf4017a-3be4-45ec-936a-59fcee23c2b0,Citigroup,financials,True,C,0000831001,Financials,True,sp500_exact,False,False
23e81563-8a89-464a-b9e6-47d28acb2de1,Citizens Financial Group,financials,True,CFG,0000759944,Financials,True,sp500_exact,False,False
76062444-8bf5-4d2b-b6b3-9d967de24582,Clorox,consumer-staples,True,CLX,0000021076,Consumer Staples,True,sp500_exact,False,False
066d7aff-21fc-4c30-987c-c319877bd819,CoStar Group,real-estate,True,CSGP,0001057352,Real Estate,True,sp500_exact,False,False
8bc081d7-8d9a-4973-a172-cdc10b9c0a60,Coca-Cola Company,consumer-staples,True,KO,0000021344,Consumer Staples,True,sp500_exact,False,False
5b669081-291a-48c0-b98f-2320d8fcb148,Cognizant,technology,True,CTSH,0001058290,Information Technology,True,sp500_exact,False,False
46701d1b-be03-411c-b5ce-bbc7dcf8e03b,Coinbase,financials,True,COIN,0001679788,Financials,True,sp500_exact,False,False
e062a84e-aee3-47db-a0ab-7a0447bf3e2a,Colgate-Palmolive,consumer-staples,True,CL,0000021665,Consumer Staples,True,sp500_exact,False,False
442640af-47de-4a08-817f-8f7bd9985ecf,Comcast,communication-services,True,CMCSA,0001166691,Communication Services,True,sp500_exact,False,False
c1ba27cb-adf5-4b72-9474-335a5fa9f311,Conagra Brands,consumer-staples,True,CAG,0000023217,Consumer Staples,True,sp500_exact,False,False
337070b8-70bf-4b29-9988-3b35af0a744e,ConocoPhillips,energy,True,COP,0001163165,Energy,True,sp500_exact,False,False
c9b69fc5-f677-4aef-aba7-38b4aedfab84,Consolidated Edison,utilities,True,ED,0001047862,Utilities,True,sp500_exact,False,False
719cd16d-7ac9-4f52-9849-f818f324a0ff,Constellation Brands,consumer-staples,True,STZ,0000016918,Consumer Staples,True,sp500_exact,False,False
28c589e0-0053-47f0-8408-eba6a603303c,Constellation Energy,utilities,True,CEG,0001868275,Utilities,True,sp500_exact,False,False
f78bfd12-afe9-4d16-a971-7b915644ee37,Cooper Companies,healthcare,True,COO,0000711404,Health Care,True,sp500_exact,False,False
347f8ef4-c169-4c0c-8f35-3bfe039e19e2,Copart,industrials,True,CPRT,0000900075,Industrials,True,sp500_exact,False,False
2772e569-90bb-4b9c-96e1-09d40e52f905,Corning Inc.,technology,True,GLW,0000024741,Information Technology,True,sp500_exact,False,False
93e294fb-d0f5-4657-aa78-34a979e4b36e,Corpay,financials,True,CPAY,0001175454,Financials,True,sp500_exact,False,False
e3629294-cde3-428a-b331-6faa5092fb81,Corteva,materials,True,CTVA,0001755672,Materials,True,sp500_exact,False,False
50ecfce2-57bf-4444-b842-5fff07aa8ac3,Costco,consumer-staples,True,COST,0000909832,Consumer Staples,True,sp500_exact,False,False
14ce9510-4521-4ed7-bcfa-7d39ddfad1ce,Coterra,energy,True,CTRA,,,False,manual,False,False
74d4b8bc-5f43-4131-9e7e-f935fc5b1e15,CrowdStrike,technology,True,CRWD,0001535527,Information Technology,True,sp500_exact,False,False
30fd644d-4d70-4168-b676-6b6d14380f76,Crown Castle,real-estate,True,CCI,0001051470,Real Estate,True,sp500_exact,False,False
b7e9e244-fe7e-41e7-8410-4314286fc82f,Cummins,industrials,True,CMI,0000026172,Industrials,True,sp500_exact,False,False
cd8096f3-ca6c-46b4-8882-5c4989ada80c,D.R. Horton,consumer-discretionary,True,DHI,0000882184,Consumer Discretionary,True,sp500_exact,False,False
0d3a87b4-2637-470b-a9b9-495021a71c7a,DTE Energy,utilities,True,DTE,0000936340,Utilities,True,sp500_exact,False,False
959cc476-558d-4742-829a-09a3db30e107,DaVita,healthcare,True,DVA,0000927066,Health Care,True,sp500_exact,False,False
ce848609-53ca-4c66-9775-4aab5396aa63,Danaher Corporation,healthcare,True,DHR,0000313616,Health Care,True,sp500_exact,False,False
7305d7f9-26f1-4fa8-ac00-702072e045cd,Darden Restaurants,consumer-discretionary,True,DRI,0000940944,Consumer Discretionary,True,sp500_exact,False,False
99c36ef0-e057-4928-928d-bbb32ac406d7,Datadog,technology,True,DDOG,0001561550,Information Technology,True,sp500_exact,False,False
12cd625c-6b93-4153-b6b7-8e7c18c3250d,Dayforce,industrials,True,DAY,,,False,manual,False,False
9240b7c3-78ed-403d-b2d4-8e3b01a3bb57,Deckers Brands,consumer-discretionary,True,DECK,0000910521,Consumer Discretionary,True,sp500_exact,False,False
4d3f9246-2df6-477d-b0ae-2172375e8dac,Deere & Company,industrials,True,DE,0000315189,Industrials,True,sp500_exact,False,False
cbb7a628-cf65-447e-b2f9-e4a34495a29b,Dell Technologies,technology,True,DELL,0001571996,Information Technology,True,sp500_exact,False,False
eeaa1a2b-e897-402d-a1d6-e5c93ae32c02,Delta Air Lines,industrials,True,DAL,0000027904,Industrials,True,sp500_exact,False,False
cdeb0766-2adb-433d-bc08-abde9360bb73,Devon Energy,energy,True,DVN,0001090012,Energy,True,sp500_exact,False,False
0f758038-4e9c-41fd-8b53-aab7de983d20,Dexcom,healthcare,True,DXCM,0001093557,Health Care,True,sp500_exact,False,False
d2680923-0b26-4919-9b60-58f71e1be882,Diamondback Energy,energy,True,FANG,0001539838,Energy,True,sp500_exact,False,False
8a1228eb-ac66-4d2a-bbf5-b8d08fc670d3,Dick's Sporting Goods,retail,True,DKS,0001089063,,False,sec_exact,False,False
216e50a4-5dae-48ea-9050-c6fc3886e87c,Digital Realty,real-estate,True,DLR,0001297996,Real Estate,True,sp500_exact,False,False
734140f0-466f-4f02-b32e-62bf4fbb520f,Dillard's,retail,True,DDS,0000028917,,False,sec_exact,False,False
dfe74aca-9829-4860-b52c-ddcf9abd46b6,Dollar General,consumer-staples,True,DG,0000029534,Consumer Staples,True,sp500_exact,False,False
0adb0389-15ac-4d96-9900-37b4709f0c9e,Dollar Tree,consumer-staples,True,DLTR,0000935703,Consumer Staples,True,sp500_exact,False,False
0487c8ce-9ba8-4239-b992-b053ec5d4376,Dominion Energy,utilities,True,D,0000715957,Utilities,True,sp500_exact,False,False
a8431ca4-b4dc-4f42-ab08-f1fb4abf69d0,Dominos,consumer-discretionary,True,DPZ,0001286681,Consumer Discretionary,True,sp500_fuzzy:domino s,False,False
2b86318d-70b4-410d-9ca4-c65c5cff7c3d,DoorDash,consumer-discretionary,True,DASH,0001792789,Consumer Discretionary,True,sp500_exact,False,False
5a17a59a-b21f-43da-94d1-e98230d441c2,Dover Corporation,industrials,True,DOV,0000029905,Industrials,True,sp500_exact,False,False
a01baebe-c849-499d-80b1-0f51322db77a,Dow Inc.,materials,True,DOW,0001751788,Materials,True,sp500_exact,False,False
59abeb43-034a-490d-bdc9-35fa3343085c,DuPont,materials,True,DD,0001666700,Materials,True,sp500_exact,False,False
3ffc2e3e-9c63-4333-9ed2-c7fec41aa12c,Duke Energy,utilities,True,DUK,0001326160,Utilities,True,sp500_exact,False,False
74343756-e2e4-4b60-a284-616d8dfcee7d,EOG Resources,energy,True,EOG,0000821189,Energy,True,sp500_exact,False,False
23c70cb2-b453-4469-9994-72394413d1dd,EPAM Systems,technology,True,EPAM,0001352010,,False,sec_exact,False,False
5ce6ed24-a4c9-45d7-8512-cc7b93ec2265,EQT Corporation,energy,True,EQT,0000033213,Energy,True,sp500_exact,False,False
ede5905d-ad94-462b-a264-d5e2e123e6a8,Eastman Chemical Company,materials,True,EMN,0000915389,,False,sec_exact,False,False
4536c060-b35e-4bb1-afde-d44921feb6e4,Eaton Corporation,industrials,True,ETN,0001551182,Industrials,True,sp500_exact,False,False
96b40f81-036c-46ce-9277-ccf079913af7,Ecolab,materials,True,ECL,0000031462,Materials,True,sp500_exact,False,False
f66c8c87-26f2-4fb2-baac-eb399138fde1,Edison International,utilities,True,EIX,0000827052,Utilities,True,sp500_exact,False,False
d290daed-7aaf-4e20-8222-14698f4bdad7,Edwards Lifesciences,healthcare,True,EW,0001099800,Health Care,True,sp500_exact,False,False
e6842fa5-568f-4f4a-8936-56de0a983c00,Electronic Arts,communication-services,True,EA,0000712515,Communication Services,True,sp500_exact,False,False
1c4fab1a-18bd-4eaa-baf3-646b0f22a2e5,Elevance Health,healthcare,True,ELV,0001156039,Health Care,True,sp500_exact,False,False
c20d2fc8-8365-44c8-8b8c-16dde3cf1b7e,Eli Lilly,healthcare,True,LLY,0000059478,Health Care,True,manual,False,False
19bb4428-8545-43aa-959d-d4955f714939,Emerson Electric,industrials,True,EMR,0000032604,Industrials,True,sp500_exact,False,False
a125d74e-26b2-4c96-889b-54a2bc2fc40a,Enphase Energy,technology,True,ENPH,0001463101,,False,sec_exact,False,False
6301ea73-fe29-4bb5-89e3-2efcd7b2772a,Entergy,utilities,True,ETR,0000065984,Utilities,True,sp500_exact,False,False
8f73ac0d-5fb4-4c46-917b-1f1752e41ef8,Equifax,industrials,True,EFX,0000033185,Industrials,True,sp500_exact,False,False
bc7323dd-2b42-46f9-be31-44c56b0dffec,Equinix,real-estate,True,EQIX,0001101239,Real Estate,True,sp500_exact,False,False
7e6f0cbd-09ba-4dac-8cd1-8f1b58058ed1,Equity Residential,real-estate,True,EQR,0000906107,Real Estate,True,sp500_exact,False,False
68cf014e-8957-46c4-b286-0ac66910de7a,Erie Indemnity,financials,True,ERIE,0000922621,Financials,True,sp500_exact,False,False
e8c7b052-ba27-46dc-8190-0d95ec39baba,Essex Property Trust,real-estate,True,ESS,0000920522,Real Estate,True,sp500_exact,False,False
88e2d33d-3257-4b12-8f50-4705cf293e18,Estee Lauder Companies,consumer-staples,True,EL,0001001250,,False,sec_exact,False,False
19c52535-144b-4c0c-82c7-2b117733f195,Everest Group,financials,True,EG,0001095073,Financials,True,sp500_exact,False,False
cdbdbeb8-55cc-4f7f-b0e0-27ae178fb026,Evergy,utilities,True,EVRG,0001711269,Utilities,True,sp500_exact,False,False
c5180f09-cbad-4bde-84ad-b0ec609bfb7d,Eversource Energy,utilities,True,ES,0000072741,Utilities,True,sp500_exact,False,False
2eac8f6a-48df-4754-908e-129b2e727441,Exelon,utilities,True,EXC,0001109357,Utilities,True,sp500_exact,False,False
b22a5bbe-a022-484c-ba8f-afefb54c597e,Expand Energy,energy,True,EXE,0000895126,Energy,True,sp500_exact,False,False
8e1fbc87-9fa2-4102-98af-c96a5892abf3,Expedia Group,consumer-discretionary,True,EXPE,0001324424,Consumer Discretionary,True,sp500_exact,False,False
15e7d9a5-24a2-4d18-9022-9221f449d595,Expeditors International,industrials,True,EXPD,0000746515,Industrials,True,sp500_exact,False,False
4e33d5a8-f77b-4dc6-aba4-ea4d804c5c7e,Extra Space Storage,real-estate,True,EXR,0001289490,Real Estate,True,sp500_exact,False,False
696009e5-9d01-4d99-a3cf-63c2a09bf6e3,Exxon Mobil,energy,True,XOM,0000034088,,False,sec_exact,True,False
cd394ad1-63a3-4d0f-ba7b-210dcbc7de09,ExxonMobil,energy,True,XOM,0000034088,Energy,True,sp500_exact,True,True
a0c8b57e-7aab-48cd-9e68-1cc83e5f9cbb,F5 Inc.,technology,True,FFIV,0001048695,Information Technology,True,sp500_exact,False,False
f575bbb0-7eba-4bf5-87a9-c9d1b0d7eca9,FactSet,financials,True,FDS,0001013237,Financials,True,sp500_exact,False,False
bc09abe4-272b-432f-af20-825ed935073e,Fair Isaac,technology,True,FICO,0000814547,Information Technology,True,sp500_exact,False,False
f5b515ae-579c-4325-80c9-20ce5ea3a20b,Fastenal,industrials,True,FAST,0000815556,Industrials,True,sp500_exact,False,False
99a36d9a-c5d7-4b56-8ff6-0faaf60be04b,FedEx,industrials,True,FDX,0001048911,Industrials,True,sp500_exact,False,False
4dcd6214-c290-4c78-a253-1e05977e02bb,Federal Realty Investment Trust,real-estate,True,FRT,0000034903,Real Estate,True,sp500_exact,False,False
